config,arm,metric,mean,std,n_params
single,baseline,accuracy,0.5057552083333334,0.004740144197583954,0
single,baseline,exact_match,0.03575,0.016850180160122075,0
single,trm_nods,accuracy,0.9276302083333334,0.013103855558802236,24304
single,trm_nods,train_accuracy,0.9340416666666667,0.016281920723929283,24304
single,trm_nods,exact_match,0.300125,0.09177991921672503,24304
single,trm_nods,coherence_excess,0.12791872870756946,0.1314773284043011,24304
single,trm_nods,mean_wrong_per_row,1.736875,0.3144925334112537,24304
single,trm_decoupled_nods,accuracy,0.7686666666666666,0.07102462265869157,24422
single,trm_decoupled_nods,train_accuracy,0.7705390624999999,0.0693929830095221,24422
single,trm_decoupled_nods,exact_match,0.0775,0.04959838707054898,24422
single,trm_decoupled_nods,coherence_excess,0.06896434448396362,0.035312068144637554,24422
single,trm_decoupled_nods,mean_wrong_per_row,5.552,1.7045909438085978,24422
single,trm_stepDS,accuracy,0.9414322916666666,0.010506043647586833,24304
single,trm_stepDS,train_accuracy,0.9480247395833333,0.012614465904131773,24304
single,trm_stepDS,exact_match,0.371375,0.0769451335136185,24304
single,trm_stepDS,coherence_excess,0.1298896408473133,0.12681803997613475,24304
single,trm_stepDS,mean_wrong_per_row,1.4056250000000001,0.25214504754208444,24304
single,trm_decoupled_stepDS,accuracy,0.9089895833333334,0.013476164842016677,24422
single,trm_decoupled_stepDS,train_accuracy,0.91572265625,0.012315095631120614,24422
single,trm_decoupled_stepDS,exact_match,0.24462499999999998,0.09920676460230493,24422
single,trm_decoupled_stepDS,coherence_excess,0.13843337775316783,0.11599298427829807,24422
single,trm_decoupled_stepDS,mean_wrong_per_row,2.18425,0.3234279562084002,24422
single,ff_matched,accuracy,0.9524531249999999,0.01187560436014315,24443
single,ff_matched,train_accuracy,0.9557005208333333,0.012713248890768667,24443
single,ff_matched,exact_match,0.42862500000000003,0.05823581985587321,24443
single,ff_matched,coherence_excess,0.10579533106103023,0.06698984959573351,24443
single,ff_matched,mean_wrong_per_row,1.1411250000000002,0.2850145046434354,24443
single,untied_matched,accuracy,0.7969583333333333,0.024493105200871387,24609
single,untied_matched,train_accuracy,0.8005807291666667,0.02301124204285077,24609
single,untied_matched,exact_match,0.056499999999999995,0.01913112646970899,24609
single,untied_matched,coherence_excess,0.0509710545344989,0.017315330044972165,24609
single,untied_matched,mean_wrong_per_row,4.872999999999999,0.587834524820913,24609
