config,delta,metric,delta_mean,delta_std,n_seeds,sign_pos,sign_neg,sign_p,n_near_tie,sign_p_robust
single,trm_mixer_nomix-trm_mixer_nomix_unsharedro,accuracy,0.09701535403728485,0.09736805249956527,10,9,1,0.021484375,0,0.021484375
single,trm_mixer_nomix-trm_mixer_nomix_unsharedro,mse,-0.09701535403728485,0.09736805249956527,10,1,9,0.021484375,0,0.021484375
single,trm_mixer_nomix-trm_mixer_nomix_unsharedro,mae,-0.046766170859336854,0.038305090149909925,10,1,9,0.021484375,0,0.021484375
single,trm_mixer_nomix-trm_mixer_nomix_unsharedro,r2,0.09549174187373068,0.09957509211095435,10,9,1,0.021484375,0,0.021484375
single,trm_mixer-trm_mixer_unsharedro,accuracy,-0.018268606066703795,0.16076608527924038,10,8,2,0.109375,0,0.109375
single,trm_mixer-trm_mixer_unsharedro,mse,0.018268606066703795,0.16076608527924038,10,2,8,0.109375,0,0.109375
single,trm_mixer-trm_mixer_unsharedro,mae,-0.0012004494667053223,0.05822113684031039,10,3,7,0.34375,0,0.34375
single,trm_mixer-trm_mixer_unsharedro,r2,-0.01064979901241907,0.1657190903989186,10,8,2,0.109375,0,0.109375
single,trm_mixer-trm_mixer_nomix,accuracy,-0.07871199548244476,0.19656108865820543,10,4,6,0.75390625,0,0.75390625
single,trm_mixer-trm_mixer_nomix,mse,0.07871199548244476,0.19656108865820543,10,6,4,0.75390625,0,0.75390625
single,trm_mixer-trm_mixer_nomix,mae,0.028095966577529906,0.08089972903417245,10,6,4,0.75390625,0,0.75390625
single,trm_mixer-trm_mixer_nomix,r2,-0.0785379203007672,0.19137707473998355,10,4,6,0.75390625,0,0.75390625
single,trm_mixer_unsharedro-trm_mixer_nomix_unsharedro,accuracy,0.036571964621543884,0.1627205474696389,10,5,5,1.0,0,1.0
single,trm_mixer_unsharedro-trm_mixer_nomix_unsharedro,mse,-0.036571964621543884,0.1627205474696389,10,5,5,1.0,0,1.0
single,trm_mixer_unsharedro-trm_mixer_nomix_unsharedro,mae,-0.017469754815101622,0.07305769852903213,10,5,5,1.0,0,1.0
single,trm_mixer_unsharedro-trm_mixer_nomix_unsharedro,r2,0.02760362058538255,0.1871846935418511,10,5,5,1.0,0,1.0
single,trm_mixer_nomix-trm_mixer_nomix_distinctw,accuracy,0.05151934325695038,0.043079252758021075,10,8,2,0.109375,0,0.109375
single,trm_mixer_nomix-trm_mixer_nomix_distinctw,mse,-0.05151934325695038,0.043079252758021075,10,2,8,0.109375,0,0.109375
single,trm_mixer_nomix-trm_mixer_nomix_distinctw,mae,-0.02750050127506256,0.023318384010028715,10,1,9,0.021484375,1,0.00390625
single,trm_mixer_nomix-trm_mixer_nomix_distinctw,r2,0.05320259133762408,0.043573188884293144,10,8,2,0.109375,0,0.109375
single,trm_mixer_nomix-ff_matched,accuracy,0.19010336101055145,0.1248594912918265,10,10,0,0.001953125,0,0.001953125
single,trm_mixer_nomix-ff_matched,mse,-0.19010336101055145,0.1248594912918265,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_nomix-ff_matched,mae,-0.10574288666248322,0.05380993896653254,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_nomix-ff_matched,r2,0.20291368618204228,0.15790279459342108,10,10,0,0.001953125,0,0.001953125
single,trm_mixer_nomix_unsharedro-ff_matched,accuracy,0.09308800697326661,0.17915257156674735,10,8,2,0.109375,0,0.109375
single,trm_mixer_nomix_unsharedro-ff_matched,mse,-0.09308800697326661,0.17915257156674735,10,2,8,0.109375,0,0.109375
single,trm_mixer_nomix_unsharedro-ff_matched,mae,-0.05897671580314636,0.06689810260617969,10,2,8,0.109375,0,0.109375
single,trm_mixer_nomix_unsharedro-ff_matched,r2,0.10742194430831158,0.20752484528092924,10,8,2,0.109375,0,0.109375
single,trm_mixer-ff_matched,accuracy,0.11139136552810669,0.2197751282636176,10,8,2,0.109375,0,0.109375
single,trm_mixer-ff_matched,mse,-0.11139136552810669,0.2197751282636176,10,2,8,0.109375,0,0.109375
single,trm_mixer-ff_matched,mae,-0.0776469200849533,0.08214727478853663,10,2,8,0.109375,0,0.109375
single,trm_mixer-ff_matched,r2,0.12437576588127505,0.234685489018308,10,8,2,0.109375,0,0.109375
single,trm_flat-ff_matched,accuracy,0.07541029453277588,0.10600949923225311,10,8,2,0.109375,0,0.109375
single,trm_flat-ff_matched,mse,-0.07541029453277588,0.10600949923225311,10,2,8,0.109375,0,0.109375
single,trm_flat-ff_matched,mae,-0.03267012238502502,0.04571504673699894,10,2,8,0.109375,0,0.109375
single,trm_flat-ff_matched,r2,0.08175995752999507,0.11853790611530979,10,8,2,0.109375,0,0.109375
