config,arm,metric,mean,std,n_seeds
single,trm_stable_1e0,lipschitz_product,6.654965267331999,1.0460508360913068,8
single,trm_stable_1e0,residual_at_trained,1.2198053767065176e-07,8.931012251736828e-09,8
single,trm_stable_1e0,residual_overunroll,1.217431861988416e-07,8.94192481946022e-09,8
single,trm_stable_1e0,acc_at_trained,0.5839843675494194,0.009763219346191225,8
single,trm_stable_1e0,acc_overunroll,0.5839843675494194,0.009763219346191225,8
single,trm_stable_1e0,acc_overunroll_drop,0.0,0.0,8
single,trm_stable_1e0,em_at_trained,0.00830078125,0.007061412240426207,8
single,trm_stable_1e0,em_overunroll,0.00830078125,0.007061412240426207,8
single,trm_stable_1e0,spectral_radius_mean,0.007890464693845873,0.001261804149000244,8
single,trm_stable_1e0,spectral_radius_max,0.010414271820669244,0.0020307731896853725,8
single,trm_stable_1e0,operator_norm_mean,0.017272935938642278,0.004347739728292177,8
single,trm_stable_1e0,operator_norm_max,0.021674188001338662,0.005948004752165104,8
single,trm_stable_1e0,frac_expanding,0.0,0.0,8
single,trm_stable_1e0,n_examples,8.0,0.0,8
single,trm_stable_1e0,za_alignment,1.0,0.0,8
single,trm_stable_1e0,readout_agreement,1.0,0.0,8
single,trm_stable_1e0,n_inits,5.0,0.0,8
