config,arm,metric,mean,std,n_params
single,baseline,accuracy,0.5071527777777778,0.006601784137025926,0
single,baseline,exact_match,0.016375,0.0029730936268953442,0
single,trm_stable,accuracy,0.7362638888888888,0.008872392927560362,11538
single,trm_stable,train_accuracy,0.7642708333333333,0.007163447505128402,11538
single,trm_stable,exact_match,0.112375,0.016817826426571474,11538
single,trm_stable,coherence_excess,0.04850221145023796,0.013040309582232668,11538
single,trm_stable,mean_wrong_per_row,2.373625,0.07985153634804305,11538
single,trm,accuracy,0.8827083333333333,0.02388611556437862,11538
single,trm,train_accuracy,0.9000659722222222,0.01956609303880954,11538
single,trm,exact_match,0.472875,0.05898531899670338,11538
single,trm,coherence_excess,0.14016069242181944,0.02636604430512558,11538
single,trm,mean_wrong_per_row,1.055625,0.21497504007940751,11538
single,ff_matched,accuracy,0.8866805555555556,0.007634147157467536,11518
single,ff_matched,train_accuracy,0.9180069444444445,0.006403498651014539,11518
single,ff_matched,exact_match,0.42037500000000005,0.02968856201107953,11518
single,ff_matched,coherence_excess,0.08082277023117623,0.02108915940698019,11518
single,ff_matched,mean_wrong_per_row,1.019875,0.06870732441720771,11518
