config,arm,metric,mean,std,n_seeds
w=12,trm,acc_at_trained,0.9985351637005806,0.0027676066932124563,8
w=12,trm,acc_overunroll,0.9010416716337204,0.027469131667063024,8
w=12,trm,acc_overunroll_drop,0.0974934920668602,0.027910311166094097,8
w=12,trm,em_at_trained,0.99072265625,0.013359391316823786,8
w=12,trm,em_overunroll,0.60400390625,0.06562823852021889,8
w=12,trm,spectral_radius_mean,1.6317896235140437,0.15820571218016347,8
w=12,trm,spectral_radius_max,1.8485005586784673,0.20922922636024882,8
w=12,trm,operator_norm_mean,2.272742111440045,0.15537993971081812,8
w=12,trm,operator_norm_max,2.507867882434983,0.22538377260714956,8
w=12,trm,frac_expanding,1.0,0.0,8
w=12,trm,n_examples,8.0,0.0,8
w=12,trm,za_alignment,0.8191053196787834,0.03284725863509137,8
w=12,trm,readout_agreement,0.35693359375,0.08424514385230351,8
w=12,trm,n_inits,5.0,0.0,8
w=12,trm_stable_1e-2,effective_rank,13.565908789634705,0.38108979148579525,8
w=12,trm_stable_1e-2,participation_ratio,4.603548714723482,0.2986586815780881,8
w=12,trm_stable_1e-2,n_dims,64.0,0.0,8
w=12,trm_stable_1e-2,max_spectral_norm,3.904432773590088,0.08923570707585156,8
w=12,trm_stable_1e-2,lipschitz_product,32.07487559067759,1.4884368789559015,8
w=12,trm_stable_1e-2,residual_at_trained,0.03697013040073216,0.005363549636162421,8
w=12,trm_stable_1e-2,residual_overunroll,0.0005874272246728651,0.0002495700624208447,8
w=12,trm_stable_1e-2,acc_at_trained,0.9983723983168602,0.001506864973181738,8
w=12,trm_stable_1e-2,acc_overunroll,0.9937744066119194,0.003919536653565877,8
w=12,trm_stable_1e-2,acc_overunroll_drop,0.004597991704940796,0.002924174244117249,8
w=12,trm_stable_1e-2,em_at_trained,0.98779296875,0.012775544892235587,8
w=12,trm_stable_1e-2,em_overunroll,0.9658203125,0.020643550572649456,8
w=12,trm_stable_1e-2,spectral_radius_mean,0.6727688317956579,0.041182931446199667,8
w=12,trm_stable_1e-2,spectral_radius_max,0.8605707345202509,0.1838372233951017,8
w=12,trm_stable_1e-2,operator_norm_mean,0.8466685571999368,0.04669115273468205,8
