config,arm,metric,mean,std,n_params
single,baseline,accuracy,0.50583203125,0.006258140624757576,0
single,baseline,exact_match,0.02025,0.016833215463990917,0
single,trm_mixer,accuracy,0.989375,0.006395603086440368,27970
single,trm_mixer,train_accuracy,0.9964345703125,0.0018269844269917534,27970
single,trm_mixer,exact_match,0.8426250000000001,0.05787656199681725,27970
single,trm_mixer,coherence_excess,0.11980283226894091,0.08424829599198466,27970
single,trm_mixer,mean_wrong_per_row,0.33999999999999997,0.20465929876609215,27970
single,trm_flat,accuracy,0.9464492187500001,0.010806097628387457,28992
single,trm_flat,train_accuracy,0.9576259765624999,0.009674127108321764,28992
single,trm_flat,exact_match,0.302125,0.06162429367894265,28992
single,trm_flat,coherence_excess,0.12044057502771932,0.06811007408555596,28992
single,trm_flat,mean_wrong_per_row,1.713625,0.3457951241083987,28992
single,trm_decoupled,accuracy,0.8379726562500001,0.040664069254322206,29034
single,trm_decoupled,train_accuracy,0.8400322265625,0.042014817394298756,29034
single,trm_decoupled,exact_match,0.0805,0.09774748809341051,29034
single,trm_decoupled,coherence_excess,0.07269017118891467,0.09086323109059456,29034
single,trm_decoupled,mean_wrong_per_row,5.184875,1.3012502161383106,29034
single,untied_matched,accuracy,0.83368359375,0.03637930462647722,27882
single,untied_matched,train_accuracy,0.8363740234375,0.035279693109643746,27882
single,untied_matched,exact_match,0.08487499999999999,0.10460870968928516,27882
single,untied_matched,coherence_excess,0.0778791098286509,0.09332914752966251,27882
single,untied_matched,mean_wrong_per_row,5.322125000000001,1.1641377480472712,27882
single,ff_matched,accuracy,0.95498828125,0.013196964036986928,28792
single,ff_matched,train_accuracy,0.9581689453125,0.012276822500198532,28792
single,ff_matched,exact_match,0.364375,0.08784228968522426,28792
single,ff_matched,coherence_excess,0.11622532484885006,0.045663790121138366,28792
single,ff_matched,mean_wrong_per_row,1.440375,0.42230284918358224,28792
