config,delta,metric,delta_mean,delta_std,n_seeds,sign_pos,sign_neg,sign_p,n_near_tie,sign_p_robust
single,trm_mixer_nomix-trm_mixer_nomix_unsharedro,accuracy,0.030371847748756408,0.03801613545500827,10,9,1,0.021484375,0,0.021484375
single,trm_mixer_nomix-trm_mixer_nomix_unsharedro,mse,-0.030371847748756408,0.03801613545500827,10,1,9,0.021484375,0,0.021484375
single,trm_mixer_nomix-trm_mixer_nomix_unsharedro,mae,-0.01638984978199005,0.024478359359801777,10,1,9,0.021484375,0,0.021484375
single,trm_mixer_nomix-trm_mixer_nomix_unsharedro,r2,0.05563752039898989,0.06636235309987693,10,9,1,0.021484375,0,0.021484375
single,trm_mixer-trm_mixer_unsharedro,accuracy,0.06839469224214553,0.10130403283022488,10,9,1,0.021484375,0,0.021484375
single,trm_mixer-trm_mixer_unsharedro,mse,-0.06839469224214553,0.10130403283022488,10,1,9,0.021484375,0,0.021484375
single,trm_mixer-trm_mixer_unsharedro,mae,-0.03505494594573975,0.046824126396214825,10,2,8,0.109375,0,0.109375
single,trm_mixer-trm_mixer_unsharedro,r2,0.11308468032145866,0.1953933897806884,10,9,1,0.021484375,0,0.021484375
single,trm_mixer-trm_mixer_nomix,accuracy,-0.09621351808309556,0.07676380420085274,10,0,10,0.001953125,0,0.001953125
single,trm_mixer-trm_mixer_nomix,mse,0.09621351808309556,0.07676380420085274,10,10,0,0.001953125,0,0.001953125
single,trm_mixer-trm_mixer_nomix,mae,0.046409718692302704,0.03942444599158023,10,9,1,0.021484375,0,0.021484375
single,trm_mixer-trm_mixer_nomix,r2,-0.18038543265720905,0.17321542603995327,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_unsharedro-trm_mixer_nomix_unsharedro,accuracy,-0.1342363625764847,0.13102739992984397,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_unsharedro-trm_mixer_nomix_unsharedro,mse,0.1342363625764847,0.13102739992984397,10,10,0,0.001953125,0,0.001953125
single,trm_mixer_unsharedro-trm_mixer_nomix_unsharedro,mae,0.0650748148560524,0.04922495945538171,10,10,0,0.001953125,0,0.001953125
single,trm_mixer_unsharedro-trm_mixer_nomix_unsharedro,r2,-0.23783259257967782,0.29161345113793763,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_nomix-trm_mixer_nomix_distinctw,accuracy,0.030131135880947114,0.030869713694869755,10,9,1,0.021484375,0,0.021484375
single,trm_mixer_nomix-trm_mixer_nomix_distinctw,mse,-0.030131135880947114,0.030869713694869755,10,1,9,0.021484375,0,0.021484375
single,trm_mixer_nomix-trm_mixer_nomix_distinctw,mae,-0.016874122619628906,0.025370896911101632,10,1,9,0.021484375,0,0.021484375
single,trm_mixer_nomix-trm_mixer_nomix_distinctw,r2,0.04950511145513174,0.04393937187851723,10,9,1,0.021484375,0,0.021484375
single,trm_mixer_nomix-ff_matched,accuracy,0.4390909269452095,0.36838489199677293,10,10,0,0.001953125,0,0.001953125
single,trm_mixer_nomix-ff_matched,mse,-0.4390909269452095,0.36838489199677293,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_nomix-ff_matched,mae,-0.21815741211175918,0.13168968996407696,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_nomix-ff_matched,r2,0.6525197476617087,0.43925621687097527,10,10,0,0.001953125,0,0.001953125
single,trm_mixer_nomix_unsharedro-ff_matched,accuracy,0.4087190791964531,0.37730510716490023,10,10,0,0.001953125,0,0.001953125
single,trm_mixer_nomix_unsharedro-ff_matched,mse,-0.4087190791964531,0.37730510716490023,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_nomix_unsharedro-ff_matched,mae,-0.20176756232976914,0.13749635117644424,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_nomix_unsharedro-ff_matched,r2,0.5968822272627186,0.4582478119186474,10,10,0,0.001953125,0,0.001953125
single,trm_mixer-ff_matched,accuracy,0.34287740886211393,0.3698621660154471,10,9,1,0.021484375,0,0.021484375
single,trm_mixer-ff_matched,mse,-0.34287740886211393,0.3698621660154471,10,1,9,0.021484375,0,0.021484375
single,trm_mixer-ff_matched,mae,-0.17174769341945648,0.13806629753072056,10,0,10,0.001953125,0,0.001953125
single,trm_mixer-ff_matched,r2,0.4721343150044996,0.45237194166524425,10,9,1,0.021484375,0,0.021484375
single,trm_flat-ff_matched,accuracy,0.2507151260972023,0.30007306029551656,10,9,1,0.021484375,0,0.021484375
single,trm_flat-ff_matched,mse,-0.2507151260972023,0.30007306029551656,10,1,9,0.021484375,0,0.021484375
single,trm_flat-ff_matched,mae,-0.09448657482862473,0.09514609540903644,10,1,9,0.021484375,1,0.00390625
single,trm_flat-ff_matched,r2,0.3523513158414876,0.37436191507015404,10,9,1,0.021484375,0,0.021484375
