config,delta,metric,delta_mean,delta_std,n_seeds,sign_pos,sign_neg,sign_p
w=24,trm_nods-trm_decoupled_nods,accuracy,0.16969270833333333,0.06481358700355855,8,8,0,0.0078125
w=24,trm_nods-trm_decoupled_nods,exact_match,0.224375,0.08029754933104391,8,8,0,0.0078125
w=24,trm_nods-trm_decoupled_nods,coherence_excess,0.048596344908547806,0.039148119799779175,8,7,1,0.0703125
w=24,trm_stepDS-trm_decoupled_stepDS,accuracy,0.008552083333333307,0.015786219848436648,8,6,2,0.2890625
w=24,trm_stepDS-trm_decoupled_stepDS,exact_match,0.066875,0.08713935882907825,8,7,1,0.0703125
w=24,trm_stepDS-trm_decoupled_stepDS,coherence_excess,0.027187806471633647,0.03176507459493767,8,7,1,0.0703125
w=24,trm_nods-ff_matched,accuracy,-0.02965104166666667,0.02370819145388129,8,0,8,0.0078125
w=24,trm_nods-ff_matched,exact_match,-0.16325,0.12368595023572519,8,0,8,0.0078125
w=24,trm_nods-ff_matched,coherence_excess,-0.0028468132121479885,0.03383664843483992,8,4,4,1.0
w=24,trm_nods-untied_matched,accuracy,0.08529166666666667,0.02983716555594209,8,8,0,0.0078125
w=24,trm_nods-untied_matched,exact_match,0.158375,0.11892967609954572,8,7,1,0.0703125
w=24,trm_nods-untied_matched,coherence_excess,-0.004123902571611563,0.03306570185729175,8,3,5,0.7265625
w=24,trm_decoupled_nods-ff_matched,accuracy,-0.19934375,0.06958191383639085,8,0,8,0.0078125
w=24,trm_decoupled_nods-ff_matched,exact_match,-0.387625,0.09816740439531996,8,0,8,0.0078125
w=24,trm_decoupled_nods-ff_matched,coherence_excess,-0.05144315812069579,0.058409662637311295,8,1,7,0.0703125
w=32,trm_nods-trm_decoupled_nods,accuracy,0.15206640625000004,0.05885145219654092,8,8,0,0.0078125
w=32,trm_nods-trm_decoupled_nods,exact_match,0.12225000000000001,0.08909665698394237,8,8,0,0.0078125
w=32,trm_nods-trm_decoupled_nods,coherence_excess,0.04870084050519462,0.07550396585531126,8,6,2,0.2890625
w=32,trm_stepDS-trm_decoupled_stepDS,accuracy,0.05732421875,0.04041972843608797,8,8,0,0.0078125
w=32,trm_stepDS-trm_decoupled_stepDS,exact_match,0.09099999999999998,0.06598917660170817,8,8,0,0.0078125
w=32,trm_stepDS-trm_decoupled_stepDS,coherence_excess,0.01615850342116653,0.042756178430463754,8,4,4,1.0
w=32,trm_nods-ff_matched,accuracy,-0.018792968749999958,0.01348050569899624,8,0,8,0.0078125
w=32,trm_nods-ff_matched,exact_match,-0.035500000000000004,0.07089025723911976,8,4,4,1.0
w=32,trm_nods-ff_matched,coherence_excess,0.024491680475018228,0.05010260243844923,8,6,2,0.2890625
w=32,trm_nods-untied_matched,accuracy,0.07591406250000005,0.03804255118068215,8,8,0,0.0078125
w=32,trm_nods-untied_matched,exact_match,0.09399999999999999,0.09594194673268384,8,6,2,0.2890625
w=32,trm_nods-untied_matched,coherence_excess,0.025483482042749982,0.07549624015715224,8,5,3,0.7265625
w=32,trm_decoupled_nods-ff_matched,accuracy,-0.17085937499999998,0.06743933906204154,8,0,8,0.0078125
w=32,trm_decoupled_nods-ff_matched,exact_match,-0.15775,0.09846645549192302,8,0,8,0.0078125
w=32,trm_decoupled_nods-ff_matched,coherence_excess,-0.02420916003017639,0.05489423841954798,8,2,6,0.2890625
