config,delta,metric,delta_mean,delta_std,n_seeds,sign_pos,sign_neg,sign_p,n_near_tie,sign_p_robust
single,trm_mixer_nomix-trm_mixer_nomix_unsharedro,accuracy,0.05109139680862427,0.04206626697431274,10,9,1,0.021484375,0,0.021484375
single,trm_mixer_nomix-trm_mixer_nomix_unsharedro,mse,-0.05109139680862427,0.04206626697431274,10,1,9,0.021484375,0,0.021484375
single,trm_mixer_nomix-trm_mixer_nomix_unsharedro,mae,-0.023399099707603455,0.029150453014440192,10,1,9,0.021484375,0,0.021484375
single,trm_mixer_nomix-trm_mixer_nomix_unsharedro,r2,0.09234514933861517,0.07278111336708086,10,9,1,0.021484375,0,0.021484375
single,trm_mixer-trm_mixer_unsharedro,accuracy,0.09201869070529937,0.06778449512874542,10,9,1,0.021484375,0,0.021484375
single,trm_mixer-trm_mixer_unsharedro,mse,-0.09201869070529937,0.06778449512874542,10,1,9,0.021484375,0,0.021484375
single,trm_mixer-trm_mixer_unsharedro,mae,-0.026946109533309937,0.029867382158752374,10,2,8,0.109375,0,0.109375
single,trm_mixer-trm_mixer_unsharedro,r2,0.15297941561464404,0.10860774232029188,10,9,1,0.021484375,0,0.021484375
single,trm_mixer-trm_mixer_nomix,accuracy,-0.1405972421169281,0.084718061817747,10,0,10,0.001953125,0,0.001953125
single,trm_mixer-trm_mixer_nomix,mse,0.1405972421169281,0.084718061817747,10,10,0,0.001953125,0,0.001953125
single,trm_mixer-trm_mixer_nomix,mae,0.08530929386615753,0.07875079415636205,10,10,0,0.001953125,0,0.001953125
single,trm_mixer-trm_mixer_nomix,r2,-0.2389246791580641,0.1478241238988009,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_unsharedro-trm_mixer_nomix_unsharedro,accuracy,-0.18152453601360322,0.13704675583231948,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_unsharedro-trm_mixer_nomix_unsharedro,mse,0.18152453601360322,0.13704675583231948,10,10,0,0.001953125,0,0.001953125
single,trm_mixer_unsharedro-trm_mixer_nomix_unsharedro,mae,0.08885630369186401,0.08534234440848043,10,9,1,0.021484375,0,0.021484375
single,trm_mixer_unsharedro-trm_mixer_nomix_unsharedro,r2,-0.299558945434093,0.21459613385402332,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_nomix-trm_mixer_nomix_distinctw,accuracy,0.02733304500579834,0.04120372691215254,10,9,1,0.021484375,0,0.021484375
single,trm_mixer_nomix-trm_mixer_nomix_distinctw,mse,-0.02733304500579834,0.04120372691215254,10,1,9,0.021484375,0,0.021484375
single,trm_mixer_nomix-trm_mixer_nomix_distinctw,mae,-0.011879578232765198,0.0311438481343649,10,2,8,0.109375,0,0.109375
single,trm_mixer_nomix-trm_mixer_nomix_distinctw,r2,0.05010369415189445,0.0675704710151144,10,9,1,0.021484375,0,0.021484375
single,trm_mixer_nomix-ff_matched,accuracy,1.1328876703977584,1.5481345189714517,10,10,0,0.001953125,0,0.001953125
single,trm_mixer_nomix-ff_matched,mse,-1.1328876703977584,1.5481345189714517,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_nomix-ff_matched,mae,-0.352534744143486,0.24968946590902458,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_nomix-ff_matched,r2,1.5139474389515504,1.3310389738507442,10,10,0,0.001953125,0,0.001953125
single,trm_mixer_nomix_unsharedro-ff_matched,accuracy,1.0817962735891342,1.552431045140215,10,10,0,0.001953125,0,0.001953125
single,trm_mixer_nomix_unsharedro-ff_matched,mse,-1.0817962735891342,1.552431045140215,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_nomix_unsharedro-ff_matched,mae,-0.32913564443588256,0.2451166815807109,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_nomix_unsharedro-ff_matched,r2,1.4216022896129354,1.3434400484068512,10,10,0,0.001953125,0,0.001953125
single,trm_mixer-ff_matched,accuracy,0.9922904282808304,1.575208800246526,10,9,1,0.021484375,0,0.021484375
single,trm_mixer-ff_matched,mse,-0.9922904282808304,1.575208800246526,10,1,9,0.021484375,0,0.021484375
single,trm_mixer-ff_matched,mae,-0.26722545027732847,0.2505121323911207,10,1,9,0.021484375,0,0.021484375
single,trm_mixer-ff_matched,r2,1.2750227597934862,1.3716940762397378,10,9,1,0.021484375,0,0.021484375
single,trm_flat-ff_matched,accuracy,0.9226049453020095,1.5676453115987155,10,10,0,0.001953125,0,0.001953125
single,trm_flat-ff_matched,mse,-0.9226049453020095,1.5676453115987155,10,0,10,0.001953125,0,0.001953125
single,trm_flat-ff_matched,mae,-0.23260084092617034,0.2474383165326572,10,0,10,0.001953125,0,0.001953125
single,trm_flat-ff_matched,r2,1.1759079343422056,1.408544531064339,10,10,0,0.001953125,0,0.001953125
