config,delta,metric,delta_mean,delta_std,n_seeds,sign_pos,sign_neg,sign_p
w=24,trm_nods-trm_decoupled_nods,accuracy,0.18925,0.0625039562239927,8,8,0,0.0078125
w=24,trm_nods-trm_decoupled_nods,exact_match,0.22512500000000002,0.04108332125953652,8,8,0,0.0078125
w=24,trm_nods-trm_decoupled_nods,coherence_excess,0.03349105709002067,0.03981137779378158,8,6,2,0.2890625
w=24,trm_stepDS-trm_decoupled_stepDS,accuracy,0.03135416666666667,0.008881439090454914,8,8,0,0.0078125
w=24,trm_stepDS-trm_decoupled_stepDS,exact_match,0.113,0.049024775077796845,8,8,0,0.0078125
w=24,trm_stepDS-trm_decoupled_stepDS,coherence_excess,-0.01984836837791455,0.0228204518228523,8,1,7,0.0703125
w=24,trm_nods-ff_matched,accuracy,-0.022864583333333313,0.011448962618494455,8,0,8,0.0078125
w=24,trm_nods-ff_matched,exact_match,-0.169875,0.09832226531738811,8,0,8,0.0078125
w=24,trm_nods-ff_matched,coherence_excess,-0.0139870273163528,0.044526971963133107,8,3,5,0.7265625
w=24,trm_nods-untied_matched,accuracy,0.14772395833333335,0.026153032707349033,8,8,0,0.0078125
w=24,trm_nods-untied_matched,exact_match,0.227875,0.03676348149221686,8,8,0,0.0078125
w=24,trm_nods-untied_matched,coherence_excess,0.03715918887063951,0.0457160575977737,8,6,2,0.2890625
w=24,trm_decoupled_nods-ff_matched,accuracy,-0.21211458333333333,0.06440822940339964,8,0,8,0.0078125
w=24,trm_decoupled_nods-ff_matched,exact_match,-0.395,0.09715672169967744,8,0,8,0.0078125
w=24,trm_decoupled_nods-ff_matched,coherence_excess,-0.04747808440637347,0.05234056892915842,8,1,7,0.0703125
w=32,trm_nods-trm_decoupled_nods,accuracy,0.1778203125,0.08621558861612037,8,8,0,0.0078125
w=32,trm_nods-trm_decoupled_nods,exact_match,0.102125,0.07973606013413434,8,8,0,0.0078125
w=32,trm_nods-trm_decoupled_nods,coherence_excess,0.05572489554035537,0.08034606947167769,8,7,1,0.0703125
w=32,trm_stepDS-trm_decoupled_stepDS,accuracy,0.06148437500000001,0.019937255092539692,8,8,0,0.0078125
w=32,trm_stepDS-trm_decoupled_stepDS,exact_match,0.080125,0.06425493310689405,8,8,0,0.0078125
w=32,trm_stepDS-trm_decoupled_stepDS,coherence_excess,0.013326723068666241,0.05339545327058736,8,5,3,0.7265625
w=32,trm_nods-ff_matched,accuracy,-0.030488281249999985,0.009168985497937255,8,0,8,0.0078125
w=32,trm_nods-ff_matched,exact_match,-0.053250000000000006,0.08461804940858828,8,3,5,0.7265625
w=32,trm_nods-ff_matched,coherence_excess,0.03352089706397697,0.055785406797231145,8,6,2,0.2890625
w=32,trm_nods-untied_matched,accuracy,0.10340234375,0.041334232982683294,8,8,0,0.0078125
w=32,trm_nods-untied_matched,exact_match,0.108375,0.06529698636668793,8,8,0,0.0078125
w=32,trm_nods-untied_matched,coherence_excess,0.06294619679005012,0.0639213879362815,8,7,1,0.0703125
w=32,trm_decoupled_nods-ff_matched,accuracy,-0.20830859375,0.09369330344752284,8,0,8,0.0078125
w=32,trm_decoupled_nods-ff_matched,exact_match,-0.155375,0.10250287452415316,8,0,8,0.0078125
w=32,trm_decoupled_nods-ff_matched,coherence_excess,-0.022203998476378405,0.06442546466362803,8,3,5,0.7265625
