config,arm,metric,mean,std,n_params
n_givens=24,baseline,accuracy,0.16666666666666666,0.0,0
n_givens=24,baseline,exact_match,0.002,0.0,0
n_givens=24,trm_mixer,accuracy,0.9990000000000001,0.00036089737264245763,121418
n_givens=24,trm_mixer,train_accuracy,0.9998408564814815,6.626094229845215e-05,121418
n_givens=24,trm_mixer,exact_match,0.9704999999999999,0.00840832920383117,121418
n_givens=24,trm_mixer,coherence_excess,0.005811190343745258,0.005016988440399074,121418
n_givens=24,trm_mixer,mean_wrong_per_row,0.036,0.012992305415129371,121418
n_givens=24,trm_mixer_nomix,accuracy,0.7222916666666667,0.0003843986806416179,121110
n_givens=24,trm_mixer_nomix,train_accuracy,0.7223281250000001,0.00025529453381713274,121110
n_givens=24,trm_mixer_nomix,exact_match,0.0,0.0,121110
n_givens=24,trm_mixer_nomix,coherence_excess,-8.1981957743381e-06,1.5689491574013523e-07,121110
n_givens=24,trm_mixer_nomix,mean_wrong_per_row,9.9975,0.013838352503098093,121110
n_givens=24,trm_mixer_unsharedro,accuracy,0.998824074074074,0.0004226119059435631,121948
n_givens=24,trm_mixer_unsharedro,train_accuracy,0.9998373842592593,7.946510107648504e-05,121948
n_givens=24,trm_mixer_unsharedro,exact_match,0.9641666666666665,0.012335585379975566,121948
n_givens=24,trm_mixer_unsharedro,coherence_excess,0.005550356653165926,0.004231537712982138,121948
n_givens=24,trm_mixer_unsharedro,mean_wrong_per_row,0.042333333333333334,0.015214028613968972,121948
n_givens=24,trm_mixer_nomix_unsharedro,accuracy,0.7218935185185185,0.0005338587304080599,121288
n_givens=24,trm_mixer_nomix_unsharedro,train_accuracy,0.7236435185185185,0.00024192860432050185,121288
n_givens=24,trm_mixer_nomix_unsharedro,exact_match,0.0,0.0,121288
n_givens=24,trm_mixer_nomix_unsharedro,coherence_excess,-8.038180619375513e-06,2.1382759277317663e-07,121288
n_givens=24,trm_mixer_nomix_unsharedro,mean_wrong_per_row,10.011833333333334,0.019218914294690862,121288
