config,delta,metric,delta_mean,delta_std,n_seeds,sign_pos,sign_neg,sign_p
"rule_set=[13], w=24",trm_stepDS-trm_decoupled_stepDS,exact_match,0.359,0.09808273151896933,10,10,0,0.001953125
"rule_set=[13], w=24",trm_stepDS-trm_decoupled_stepDS,coherence_excess,0.1131453931889791,0.021040341128074836,10,10,0,0.001953125
"rule_set=[13], w=24",trm_nods-ff_matched,accuracy,0.010058333333333336,0.012693535707809378,10,6,4,0.75390625
"rule_set=[13], w=24",trm_nods-ff_matched,exact_match,0.20989999999999998,0.09516354343970175,10,10,0,0.001953125
"rule_set=[13], w=24",trm_nods-ff_matched,coherence_excess,0.11329473523122827,0.03327719785416329,10,10,0,0.001953125
"rule_set=[13], w=24",trm_nods-untied_matched,accuracy,0.09224166666666667,0.01586767474622076,10,10,0,0.001953125
"rule_set=[13], w=24",trm_nods-untied_matched,exact_match,0.45439999999999997,0.09498093375924338,10,10,0,0.001953125
"rule_set=[13], w=24",trm_nods-untied_matched,coherence_excess,0.0949302120368576,0.027317313425915406,10,10,0,0.001953125
"rule_set=[13], w=24",trm_decoupled_nods-ff_matched,accuracy,-0.07691250000000002,0.01865999436389232,10,0,10,0.001953125
"rule_set=[13], w=24",trm_decoupled_nods-ff_matched,exact_match,-0.2631,0.04754752008955533,10,0,10,0.001953125
"rule_set=[13], w=24",trm_decoupled_nods-ff_matched,coherence_excess,-0.008306199367933509,0.01488150335928337,10,3,7,0.34375
"rule_set=[13], w=24",trm_decoupled_nods-untied_matched,accuracy,0.005270833333333313,0.018457296079041022,10,7,3,0.34375
"rule_set=[13], w=24",trm_decoupled_nods-untied_matched,exact_match,-0.0186,0.018270802451513236,10,1,9,0.021484375
"rule_set=[13], w=24",trm_decoupled_nods-untied_matched,coherence_excess,-0.026670722562304156,0.012701213074527058,10,1,9,0.021484375
