config,delta,metric,delta_mean,delta_std,n_seeds,sign_pos,sign_neg,sign_p,n_near_tie,sign_p_robust
single,trm_mixer-trm_mixer_nomix,accuracy,-0.1420969247817993,0.09180824120730331,10,0,10,0.001953125,0,0.001953125
single,trm_mixer-trm_mixer_nomix,mse,0.1420969247817993,0.09180824120730331,10,10,0,0.001953125,0,0.001953125
single,trm_mixer-trm_mixer_nomix,mae,0.08559020459651948,0.08336708079226962,10,10,0,0.001953125,0,0.001953125
single,trm_mixer-trm_mixer_nomix,r2,-0.2420379504557074,0.1641205938991888,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_nomix-ff_matched,accuracy,1.1318103522062302,1.5483629686780753,10,10,0,0.001953125,0,0.001953125
single,trm_mixer_nomix-ff_matched,mse,-1.1318103522062302,1.5483629686780753,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_nomix-ff_matched,mae,-0.35168853104114534,0.2496702118438299,10,0,10,0.001953125,0,0.001953125
single,trm_mixer_nomix-ff_matched,r2,1.511956184237656,1.3309826761752777,10,10,0,0.001953125,0,0.001953125
single,trm_mixer-ff_matched,accuracy,0.9897134274244308,1.5751575821377586,10,9,1,0.021484375,0,0.021484375
single,trm_mixer-ff_matched,mse,-0.9897134274244308,1.5751575821377586,10,1,9,0.021484375,0,0.021484375
single,trm_mixer-ff_matched,mae,-0.26609832644462583,0.249870066319655,10,1,9,0.021484375,0,0.021484375
single,trm_mixer-ff_matched,r2,1.2699182337819486,1.3687027922752302,10,9,1,0.021484375,0,0.021484375
single,trm_flat-ff_matched,accuracy,0.9226049453020095,1.5676453115987155,10,10,0,0.001953125,0,0.001953125
single,trm_flat-ff_matched,mse,-0.9226049453020095,1.5676453115987155,10,0,10,0.001953125,0,0.001953125
single,trm_flat-ff_matched,mae,-0.23260084092617034,0.2474383165326572,10,0,10,0.001953125,0,0.001953125
single,trm_flat-ff_matched,r2,1.1759079343422056,1.408544531064339,10,10,0,0.001953125,0,0.001953125
single,trm_mixer-trm_flat,accuracy,0.06710848212242126,0.09739858898076753,10,7,3,0.34375,0,0.34375
single,trm_mixer-trm_flat,mse,-0.06710848212242126,0.09739858898076753,10,3,7,0.34375,0,0.34375
single,trm_mixer-trm_flat,mae,-0.03349748551845551,0.04851245173904402,10,3,7,0.34375,0,0.34375
single,trm_mixer-trm_flat,r2,0.0940102994397428,0.1568743261407446,10,7,3,0.34375,0,0.34375
