config,delta,metric,delta_mean,delta_std,n_seeds,sign_pos,sign_neg,sign_p,n_near_tie,sign_p_robust
single,trm_mixer-ff_matched,accuracy,0.4520441234111786,0.47524687488558526,10,9,1,0.021484375,0,0.021484375
single,trm_mixer-ff_matched,mse,-0.4520441234111786,0.47524687488558526,10,1,9,0.021484375,0,0.021484375
single,trm_mixer-ff_matched,mae,-0.18903404474258423,0.14776817391465966,10,1,9,0.021484375,0,0.021484375
single,trm_mixer-ff_matched,r2,0.6013389807109114,0.39292536608356626,10,9,1,0.021484375,0,0.021484375
single,trm_mixer-trm_flat,accuracy,0.028019729256629943,0.11079671586260952,10,5,5,1.0,0,1.0
single,trm_mixer-trm_flat,mse,-0.028019729256629943,0.11079671586260952,10,5,5,1.0,0,1.0
single,trm_mixer-trm_flat,mae,-0.03749817609786987,0.0554280034150259,10,2,8,0.109375,1,0.0390625
single,trm_mixer-trm_flat,r2,0.043568372165364466,0.20640391100066485,10,5,5,1.0,0,1.0
single,trm_mixer-untied_mixer_matched,accuracy,0.046739837527275084,0.1055122815595455,10,5,5,1.0,0,1.0
single,trm_mixer-untied_mixer_matched,mse,-0.046739837527275084,0.1055122815595455,10,5,5,1.0,0,1.0
single,trm_mixer-untied_mixer_matched,mae,-0.010859328508377075,0.061457803614412485,10,5,5,1.0,0,1.0
single,trm_mixer-untied_mixer_matched,r2,0.0492394235470752,0.13851897149402267,10,5,5,1.0,0,1.0
single,trm_mixer-untied_mixer,accuracy,0.054343903064727785,0.07222643736061585,10,8,2,0.109375,0,0.109375
single,trm_mixer-untied_mixer,mse,-0.054343903064727785,0.07222643736061585,10,2,8,0.109375,0,0.109375
single,trm_mixer-untied_mixer,mae,-0.025437232851982117,0.04079317334699965,10,3,7,0.34375,0,0.34375
single,trm_mixer-untied_mixer,r2,0.07307226615252384,0.09931573338031655,10,8,2,0.109375,0,0.109375
single,untied_mixer_matched-ff_matched,accuracy,0.4053042858839035,0.406590382299946,10,10,0,0.001953125,1,0.00390625
single,untied_mixer_matched-ff_matched,mse,-0.4053042858839035,0.406590382299946,10,0,10,0.001953125,1,0.00390625
single,untied_mixer_matched-ff_matched,mae,-0.17817471623420716,0.11462096188373133,10,0,10,0.001953125,0,0.001953125
single,untied_mixer_matched-ff_matched,r2,0.5520995571638363,0.3546324045403621,10,10,0,0.001953125,0,0.001953125
single,trm_flat-ff_matched,accuracy,0.4240243941545486,0.4941932788884146,10,9,1,0.021484375,0,0.021484375
single,trm_flat-ff_matched,mse,-0.4240243941545486,0.4941932788884146,10,1,9,0.021484375,0,0.021484375
single,trm_flat-ff_matched,mae,-0.15153586864471436,0.1406577612310545,10,0,10,0.001953125,0,0.001953125
single,trm_flat-ff_matched,r2,0.5577706085455469,0.42488765987109606,10,9,1,0.021484375,0,0.021484375
single,trm_flat-trm_decoupled,accuracy,0.16866585612297058,0.29515948443695394,10,8,2,0.109375,0,0.109375
single,trm_flat-trm_decoupled,mse,-0.16866585612297058,0.29515948443695394,10,2,8,0.109375,0,0.109375
single,trm_flat-trm_decoupled,mae,-0.0894872784614563,0.12117975096105729,10,2,8,0.109375,0,0.109375
single,trm_flat-trm_decoupled,r2,0.24404144091917002,0.4655512360220453,10,8,2,0.109375,0,0.109375
